ticker,timestamp,trade_date,sentiment,conviction,status,is_real_judgment,reasoning,current_price,p_3m,chg_3m,p_15m,chg_15m,p_60m,chg_60m,p_3pm,chg_3pm,dir_3m,dir_15m,dir_60m,dir_3pm,score
RRKABEL,2026-05-29T11:10:59,2026-05-29,BULLISH,NEUTRAL,SUCCESS,True,"Stock hits record high, zoomed 108% from April low.",2052.6,2052.3,-0.0146,2066.4,0.6723,2078.9,1.2813,2059.0,0.3118,-0.0146,0.6723,1.2813,0.3118,5.29
LINDEINDIA,2026-05-29T11:16:00,2026-05-29,BULLISH,NEUTRAL,SUCCESS,True,"Stock price extends momentum, rises in early trade",7564.5,7561.5,-0.0397,7574.5,0.1322,7443.5,-1.5996,7258.0,-4.0518,-0.0397,0.1322,-1.5996,-4.0518,0.46
NETWEB,2026-05-29T11:16:00,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4451.1,4445.0,-0.137,4455.1,0.0899,4498.0,1.0537,4628.3,3.981,0.137,-0.0899,-1.0537,-3.981,0.21
RRKABEL,2026-05-29T11:16:00,2026-05-29,BULLISH,NEUTRAL,SUCCESS,True,"Stock hits record high, zoomed 108% from April low.",2063.8,2060.6,-0.1551,2071.4,0.3683,2068.6,0.2326,2059.0,-0.2326,-0.1551,0.3683,0.2326,-0.2326,1.75
CRAFTSMAN,2026-05-29T11:16:01,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Strong earnings growth, margin expansion, high volumes, block trade.",9150.0,9149.5,-0.0055,9162.0,0.1311,9180.5,0.3333,9117.0,-0.3607,-0.0055,0.1311,0.3333,-0.3607,1.13
SYRMA,2026-05-29T11:16:01,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Mixed signals: new highs, lower trade, and earnings quality concerns.",1085.35,1084.05,-0.1198,1086.55,0.1106,1088.45,0.2856,1095.85,0.9674,-0.0,0.0,0.0,0.0,8.33
CRAFTSMAN,2026-05-29T11:21:02,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Strong earnings growth, margin expansion, high volumes, block trade.",9181.5,9132.0,-0.5391,9214.5,0.3594,9198.5,0.1852,9117.0,-0.7025,-0.5391,0.3594,0.1852,-0.7025,1.63
LINDEINDIA,2026-05-29T11:21:02,2026-05-29,BULLISH,NEUTRAL,SUCCESS,True,"Stock price extends momentum, rises in early trade",7567.5,7591.0,0.3105,7556.0,-0.152,7439.5,-1.6914,7258.0,-4.0899,0.3105,-0.152,-1.6914,-4.0899,0.47
NETWEB,2026-05-29T11:21:02,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4450.7,4452.7,0.0449,4472.0,0.4786,4522.2,1.6065,4628.3,3.9904,-0.0449,-0.4786,-1.6065,-3.9904,0.0
RRKABEL,2026-05-29T11:21:02,2026-05-29,BULLISH,NEUTRAL,SUCCESS,True,"Stock hits record high, zoomed 108% from April low.",2060.3,2065.5,0.2524,2070.8,0.5096,2074.8,0.7038,2059.0,-0.0631,0.2524,0.5096,0.7038,-0.0631,3.57
SYRMA,2026-05-29T11:21:02,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Mixed signals: new highs, lower trade, and earnings quality concerns.",1083.45,1087.4,0.3646,1088.0,0.42,1092.3,0.8168,1095.85,1.1445,0.0,0.0,0.0,0.0,6.14
JSWDULUX,2026-05-29T11:26:03,2026-05-29,BEARISH,HIGH,SUCCESS,True,Net Sales down 7.24% Y-o-Y; ESOP grants dilutive,3069.6,3069.2,-0.013,3078.3,0.2834,3105.0,1.1532,3154.9,2.7789,0.013,-0.2834,-1.1532,-2.7789,0.02
NETWEB,2026-05-29T11:26:03,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4428.8,4448.0,0.4335,4541.9,2.5537,4489.6,1.3728,4628.3,4.5046,-0.4335,-2.5537,-1.3728,-4.5046,0.0
SYRMA,2026-05-29T11:26:03,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Mixed signals: new highs, lower trade, and earnings quality concerns.",1086.45,1087.15,0.0644,1090.05,0.3314,1093.25,0.6259,1095.85,0.8652,0.0,0.0,0.0,0.0,7.69
VIJAYA,2026-05-29T11:26:03,2026-05-29,BULLISH,HIGH,SUCCESS,True,Soars 11% on heavy volumes; positive analyst valuation,1305.0,1305.9,0.069,1301.1,-0.2989,1300.7,-0.3295,1310.0,0.3831,0.069,-0.2989,-0.3295,0.3831,1.25
TEJASNET,2026-05-29T11:26:04,2026-05-29,BULLISH,HIGH,SUCCESS,True,5G Massive MIMO deal driving strong rally,513.25,512.9,-0.0682,511.9,-0.263,522.55,1.812,527.45,2.7667,-0.0682,-0.263,1.812,2.7667,5.0
JSWDULUX,2026-05-29T11:31:05,2026-05-29,BEARISH,HIGH,SUCCESS,True,Net Sales down 7.24% Y-o-Y; ESOP grants dilutive,3064.3,3069.9,0.1827,3078.0,0.4471,3112.0,1.5566,3154.9,2.9566,-0.1827,-0.4471,-1.5566,-2.9566,0.0
NETWEB,2026-05-29T11:31:05,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4455.1,4461.9,0.1526,4572.1,2.6262,4485.0,0.6711,4628.3,3.8877,-0.1526,-2.6262,-0.6711,-3.8877,0.0
SYRMA,2026-05-29T11:31:05,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Mixed signals: new highs, lower trade, and earnings quality concerns.",1086.55,1085.9,-0.0598,1090.65,0.3773,1092.45,0.543,1095.85,0.8559,-0.0,0.0,0.0,0.0,7.81
TEJASNET,2026-05-29T11:31:05,2026-05-29,BULLISH,HIGH,SUCCESS,True,5G Massive MIMO deal driving strong rally,512.6,513.5,0.1756,512.95,0.0683,522.0,1.8338,527.45,2.897,0.1756,0.0683,1.8338,2.897,5.5
VIJAYA,2026-05-29T11:31:05,2026-05-29,BULLISH,HIGH,SUCCESS,True,Soars 11% on heavy volumes; positive analyst valuation,1309.9,1307.1,-0.2138,1302.5,-0.5649,1299.6,-0.7863,1310.0,0.0076,-0.2138,-0.5649,-0.7863,0.0076,0.02
CPPLUS,2026-05-29T11:36:06,2026-05-29,BULLISH,HIGH,SUCCESS,True,Stock jumps 8.7% on 239% Q2 profit surge,2903.5,2903.5,0.0,2903.5,0.0,2903.5,0.0,2903.5,0.0,0.0,0.0,0.0,0.0,0.0
GMRAIRPORT,2026-05-29T11:36:06,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Stock jumps 6% on block deal, hits 52-week high",103.53,103.37,-0.1545,103.62,0.0869,103.38,-0.1449,101.56,-1.9028,-0.1545,0.0869,-0.1449,-1.9028,0.3
NETWEB,2026-05-29T11:36:06,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4472.0,4540.0,1.5206,4510.2,0.8542,4494.1,0.4942,4628.3,3.4951,-1.5206,-0.8542,-0.4942,-3.4951,0.0
WOCKPHARMA,2026-05-29T11:36:06,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,1991.0,1992.0,0.0502,2041.0,2.5113,2077.0,4.3194,2038.9,2.4058,-0.0502,-2.5113,-4.3194,-2.4058,0.0
ANANTRAJ,2026-05-29T11:36:07,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Q4 net profit soars 24% YoY, revenue rises 20%",522.7,522.85,0.0287,522.7,0.0,524.95,0.4305,521.1,-0.3061,0.0287,0.0,0.4305,-0.3061,0.9
ANANTRAJ,2026-05-29T11:41:08,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Q4 net profit soars 24% YoY, revenue rises 20%",523.5,524.9,0.2674,522.05,-0.277,526.85,0.6399,521.1,-0.4585,0.2674,-0.277,0.6399,-0.4585,1.68
CPPLUS,2026-05-29T11:41:08,2026-05-29,BULLISH,HIGH,SUCCESS,True,Stock jumps 8.7% on 239% Q2 profit surge,2903.5,2903.5,0.0,2903.5,0.0,2903.5,0.0,2903.5,0.0,0.0,0.0,0.0,0.0,0.0
GMRAIRPORT,2026-05-29T11:41:08,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Stock jumps 6% on block deal, hits 52-week high",103.45,103.45,0.0,103.58,0.1257,103.22,-0.2223,101.56,-1.827,0.0,0.1257,-0.2223,-1.827,0.44
NETWEB,2026-05-29T11:41:08,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4541.9,4533.9,-0.1761,4489.0,-1.1647,4503.2,-0.8521,4628.3,1.9023,0.1761,1.1647,0.8521,-1.9023,5.47
WOCKPHARMA,2026-05-29T11:41:08,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,2006.0,2011.6,0.2792,2033.5,1.3709,2074.0,3.3898,2038.9,1.6401,-0.2792,-1.3709,-3.3898,-1.6401,0.0
CRAFTSMAN,2026-05-29T11:46:09,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Strong earnings growth, margin expansion, high volumes, block trade.",9186.5,9215.0,0.3102,9221.0,0.3756,9150.0,-0.3973,9117.0,-0.7565,0.3102,0.3756,-0.3973,-0.7565,1.78
NETWEB,2026-05-29T11:46:09,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4572.1,4526.2,-1.0039,4484.5,-1.916,4523.5,-1.063,4628.3,1.2292,1.0039,1.916,1.063,-1.2292,7.0
THERMAX,2026-05-29T11:46:09,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,Earnings preview is not an immediate catalyst.,5004.2,5003.0,-0.024,5012.1,0.1579,4970.5,-0.6734,5054.4,1.0032,-0.0,0.0,-0.0,0.0,7.31
WOCKPHARMA,2026-05-29T11:46:09,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,2029.2,2024.5,-0.2316,2063.0,1.6657,2076.4,2.326,2038.9,0.478,0.2316,-1.6657,-2.326,-0.478,0.35
CRAFTSMAN,2026-05-29T11:51:11,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Strong earnings growth, margin expansion, high volumes, block trade.",9241.5,9218.0,-0.2543,9228.5,-0.1407,9131.5,-1.1903,9117.0,-1.3472,-0.2543,-0.1407,-1.1903,-1.3472,0.0
NETWEB,2026-05-29T11:51:11,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4510.2,4511.3,0.0244,4470.2,-0.8869,4557.9,1.0576,4628.3,2.6185,-0.0244,0.8869,-1.0576,-2.6185,3.1
THERMAX,2026-05-29T11:51:11,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,Earnings preview is not an immediate catalyst.,5004.9,5017.5,0.2518,5014.0,0.1818,4977.0,-0.5575,5054.4,0.989,0.0,0.0,-0.0,0.0,7.63
WOCKPHARMA,2026-05-29T11:51:11,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,2041.0,2027.4,-0.6663,2064.0,1.1269,2072.7,1.5532,2038.9,-0.1029,0.6663,-1.1269,-1.5532,0.1029,1.31
POLICYBZR,2026-05-29T11:51:12,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Shares surge 10%, best day in over two years",1722.3,1721.6,-0.0406,1722.6,0.0174,1712.2,-0.5864,1696.2,-1.5154,-0.0406,0.0174,-0.5864,-1.5154,0.06
CLEAN,2026-05-29T11:56:13,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Mixed headlines, no clear immediate intraday catalyst.",812.0,812.15,0.0185,814.0,0.2463,808.65,-0.4126,794.85,-2.1121,0.0,0.0,-0.0,-0.0,7.22
JSWDULUX,2026-05-29T11:56:13,2026-05-29,BEARISH,HIGH,SUCCESS,True,Net Sales down 7.24% Y-o-Y; ESOP grants dilutive,3104.0,3100.0,-0.1289,3088.9,-0.4865,3116.6,0.4059,3154.9,1.6398,0.1289,0.4865,-0.4059,-1.6398,1.9
NETWEB,2026-05-29T11:56:13,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4489.0,4482.0,-0.1559,4473.0,-0.3564,4573.3,1.8779,4628.3,3.1031,0.1559,0.3564,-1.8779,-3.1031,1.48
WOCKPHARMA,2026-05-29T11:56:13,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,2033.5,2059.3,1.2687,2071.1,1.849,2072.2,1.9031,2038.9,0.2656,-1.2687,-1.849,-1.9031,-0.2656,0.0
HFCL,2026-05-29T11:56:16,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Major RailTel order, 52-week high, high trading volume.",186.5,185.75,-0.4021,184.14,-1.2654,186.08,-0.2252,182.57,-2.1072,-0.4021,-1.2654,-0.2252,-2.1072,0.0
WOCKPHARMA,2026-05-29T12:01:16,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,2063.0,2070.5,0.3635,2061.9,-0.0533,2078.0,0.7271,2038.9,-1.1682,-0.3635,0.0533,-0.7271,1.1682,3.19
CLEAN,2026-05-29T12:01:17,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Mixed headlines, no clear immediate intraday catalyst.",811.95,814.6,0.3264,810.3,-0.2032,810.35,-0.1971,794.85,-2.106,0.0,-0.0,-0.0,-0.0,7.43
HFCL,2026-05-29T12:01:17,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Major RailTel order, 52-week high, high trading volume.",186.25,186.26,0.0054,184.18,-1.1114,185.69,-0.3007,182.57,-1.9758,0.0054,-1.1114,-0.3007,-1.9758,0.01
JSWDULUX,2026-05-29T12:01:17,2026-05-29,BEARISH,HIGH,SUCCESS,True,Net Sales down 7.24% Y-o-Y; ESOP grants dilutive,3100.0,3105.7,0.1839,3103.2,0.1032,3124.4,0.7871,3154.9,1.771,-0.1839,-0.1032,-0.7871,-1.771,0.0
NETWEB,2026-05-29T12:01:17,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4484.5,4470.0,-0.3233,4498.0,0.301,4581.5,2.163,4628.3,3.2066,0.3233,-0.301,-2.163,-3.2066,0.48
NETWEB,2026-05-29T12:06:18,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4470.2,4464.0,-0.1387,4522.2,1.1633,4602.0,2.9484,4628.3,3.5368,0.1387,-1.1633,-2.9484,-3.5368,0.21
POLICYBZR,2026-05-29T12:06:18,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Shares surge 10%, best day in over two years",1722.6,1723.2,0.0348,1720.9,-0.0987,1704.8,-1.0333,1696.2,-1.5326,0.0348,-0.0987,-1.0333,-1.5326,0.05
WOCKPHARMA,2026-05-29T12:06:18,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,2064.0,2078.0,0.6783,2077.0,0.6298,2077.9,0.6734,2038.9,-1.2161,-0.6783,-0.6298,-0.6734,1.2161,3.0
ANANTRAJ,2026-05-29T12:06:19,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Generic investor interest, no clear catalyst for intraday momentum.",523.2,523.0,-0.0382,522.1,-0.2102,522.0,-0.2294,521.1,-0.4014,-0.0,-0.0,-0.0,-0.0,9.75
GESHIP,2026-05-29T12:06:19,2026-05-29,BULLISH,NEUTRAL,SUCCESS,True,Stock rose 4% on tanker sale; upcoming dividend.,1421.0,1424.0,0.2111,1420.2,-0.0563,1410.3,-0.753,1424.4,0.2393,0.2111,-0.0563,-0.753,0.2393,1.03
ANANTRAJ,2026-05-29T12:11:20,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Generic investor interest, no clear catalyst for intraday momentum.",522.5,523.55,0.201,524.2,0.3254,522.0,-0.0957,521.1,-0.2679,0.0,0.0,-0.0,-0.0,9.94
GESHIP,2026-05-29T12:11:20,2026-05-29,BULLISH,NEUTRAL,SUCCESS,True,Stock rose 4% on tanker sale; upcoming dividend.,1423.7,1419.2,-0.3161,1422.5,-0.0843,1412.7,-0.7726,1424.4,0.0492,-0.3161,-0.0843,-0.7726,0.0492,0.15
NETWEB,2026-05-29T12:11:20,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4473.0,4500.1,0.6059,4489.6,0.3711,4575.0,2.2803,4628.3,3.4719,-0.6059,-0.3711,-2.2803,-3.4719,0.0
POLICYBZR,2026-05-29T12:11:20,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Shares surge 10%, best day in over two years",1721.1,1723.3,0.1278,1720.0,-0.0639,1701.7,-1.1272,1696.2,-1.4467,0.1278,-0.0639,-1.1272,-1.4467,0.19
WOCKPHARMA,2026-05-29T12:11:20,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,2071.1,2059.0,-0.5842,2091.6,0.9898,2084.5,0.647,2038.9,-1.5547,0.5842,-0.9898,-0.647,1.5547,3.88
AEGISLOG,2026-05-29T12:16:21,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares dip on significant stake sale.,760.0,760.4,0.0526,757.0,-0.3947,763.1,0.4079,757.0,-0.3947,-0.0526,0.3947,-0.4079,0.3947,2.57
NETWEB,2026-05-29T12:16:21,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4498.0,4531.1,0.7359,4485.0,-0.289,4593.9,2.1321,4628.3,2.8968,-0.7359,0.289,-2.1321,-2.8968,1.01
TEJASNET,2026-05-29T12:16:21,2026-05-29,BULLISH,HIGH,SUCCESS,True,5G Massive MIMO deal driving strong rally,523.55,522.65,-0.1719,522.0,-0.2961,521.8,-0.3343,527.45,0.7449,-0.1719,-0.2961,-0.3343,0.7449,2.23
WOCKPHARMA,2026-05-29T12:16:21,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,2061.9,2075.0,0.6353,2088.0,1.2658,2088.4,1.2852,2038.9,-1.1155,-0.6353,-1.2658,-1.2852,1.1155,3.0
SWANCORP,2026-05-29T12:16:23,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Mixed signals, no clear immediate catalyst for intraday momentum.",334.1,337.0,0.868,337.25,0.9428,330.95,-0.9428,329.8,-1.287,0.0,0.0,-0.0,-0.0,2.9
AEGISLOG,2026-05-29T12:21:23,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares dip on significant stake sale.,759.3,758.05,-0.1646,771.6,1.6199,762.0,0.3556,757.0,-0.3029,0.1646,-1.6199,-0.3556,0.3029,1.16
SWANCORP,2026-05-29T12:21:23,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Mixed signals, no clear immediate catalyst for intraday momentum.",336.7,337.3,0.1782,335.9,-0.2376,331.4,-1.5741,329.8,-2.0493,0.0,-0.0,-0.0,-0.0,5.0
NETWEB,2026-05-29T12:21:24,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4522.2,4516.0,-0.1371,4494.1,-0.6214,4542.0,0.4378,4628.3,2.3462,0.1371,0.6214,-0.4378,-2.3462,2.38
TEJASNET,2026-05-29T12:21:24,2026-05-29,BULLISH,HIGH,SUCCESS,True,5G Massive MIMO deal driving strong rally,523.7,522.5,-0.2291,521.95,-0.3342,520.2,-0.6683,527.45,0.7161,-0.2291,-0.3342,-0.6683,0.7161,2.15
WOCKPHARMA,2026-05-29T12:21:24,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,2077.0,2074.4,-0.1252,2077.0,0.0,2087.1,0.4863,2038.9,-1.8344,0.1252,-0.0,-0.4863,1.8344,3.19
JSWDULUX,2026-05-29T12:26:24,2026-05-29,BEARISH,HIGH,SUCCESS,True,Net Sales down 7.24% Y-o-Y; ESOP grants dilutive,3105.0,3108.8,0.1224,3138.1,1.066,3100.0,-0.161,3154.9,1.6071,-0.1224,-1.066,0.161,-1.6071,0.32
WOCKPHARMA,2026-05-29T12:26:24,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,2091.6,2084.0,-0.3634,2074.0,-0.8415,2076.2,-0.7363,2038.9,-2.5196,0.3634,0.8415,0.7363,2.5196,7.96
NETWEB,2026-05-29T12:26:25,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4489.6,4488.4,-0.0267,4503.2,0.3029,4634.7,3.2319,4628.3,3.0894,0.0267,-0.3029,-3.2319,-3.0894,0.04
SWANCORP,2026-05-29T12:26:25,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Mixed signals, no clear immediate catalyst for intraday momentum.",336.5,337.15,0.1932,335.75,-0.2229,330.8,-1.6939,329.8,-1.9911,0.0,-0.0,-0.0,-0.0,5.0
AEGISLOG,2026-05-29T12:26:26,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Generic stock price information, no immediate catalyst.",755.0,753.9,-0.1457,768.4,1.7748,760.0,0.6623,757.0,0.2649,-0.0,0.0,0.0,0.0,6.59
AEGISLOG,2026-05-29T12:31:27,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Generic stock price information, no immediate catalyst.",757.0,763.05,0.7992,768.0,1.4531,754.7,-0.3038,757.0,0.0,0.0,0.0,-0.0,0.0,6.24
JSWDULUX,2026-05-29T12:31:27,2026-05-29,BEARISH,HIGH,SUCCESS,True,Net Sales down 7.24% Y-o-Y; ESOP grants dilutive,3112.0,3110.0,-0.0643,3125.0,0.4177,3106.9,-0.1639,3154.9,1.3785,0.0643,-0.4177,0.1639,-1.3785,0.42
NETWEB,2026-05-29T12:31:27,2026-05-29,BEARISH,HIGH,SUCCESS,True,Stock slides 7% despite strong Q4; margins drag,4485.0,4479.9,-0.1137,4523.5,0.8584,4652.1,3.7258,4628.3,3.1951,0.1137,-0.8584,-3.7258,-3.1951,0.17
SWANCORP,2026-05-29T12:31:27,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Mixed signals, no clear immediate catalyst for intraday momentum.",337.25,335.95,-0.3855,335.5,-0.5189,331.0,-1.8532,329.8,-2.209,-0.0,-0.0,-0.0,-0.0,4.24
WOCKPHARMA,2026-05-29T12:31:27,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,2088.0,2082.5,-0.2634,2076.4,-0.5556,2075.0,-0.6226,2038.9,-2.3515,0.2634,0.5556,0.6226,2.3515,6.58
AEGISLOG,2026-05-29T12:36:27,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Generic stock price information, no immediate catalyst.",771.6,769.65,-0.2527,750.0,-2.7994,752.7,-2.4495,757.0,-1.8922,-0.0,-0.0,-0.0,-0.0,2.5
GMRAIRPORT,2026-05-29T12:36:28,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Stock jumps 6% on block deal, hits 52-week high",103.38,103.41,0.029,103.37,-0.0097,102.74,-0.6191,101.56,-1.7605,0.029,-0.0097,-0.6191,-1.7605,0.04
SWANCORP,2026-05-29T12:36:28,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Mixed signals, no clear immediate catalyst for intraday momentum.",335.9,336.55,0.1935,334.45,-0.4317,331.2,-1.3992,329.8,-1.816,0.0,-0.0,-0.0,-0.0,4.67
THERMAX,2026-05-29T12:36:28,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,Earnings preview is not an immediate catalyst.,4956.8,4963.0,0.1251,4977.0,0.4075,4988.4,0.6375,5054.4,1.969,0.0,0.0,0.0,0.0,6.39
WOCKPHARMA,2026-05-29T12:36:28,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,2077.0,2077.0,0.0,2072.7,-0.207,2066.9,-0.4863,2038.9,-1.8344,-0.0,0.207,0.4863,1.8344,4.7
SWANCORP,2026-05-29T12:41:28,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Mixed signals, no clear immediate catalyst for intraday momentum.",335.75,335.55,-0.0596,334.65,-0.3276,331.25,-1.3403,329.8,-1.7722,-0.0,-0.0,-0.0,-0.0,4.93
AEGISLOG,2026-05-29T12:41:29,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Generic stock price information, no immediate catalyst.",768.4,765.6,-0.3644,750.45,-2.336,754.9,-1.7569,757.0,-1.4836,-0.0,-0.0,-0.0,-0.0,2.34
GMRAIRPORT,2026-05-29T12:41:29,2026-05-29,BULLISH,HIGH,SUCCESS,True,"Stock jumps 6% on block deal, hits 52-week high",103.22,103.22,0.0,102.82,-0.3875,102.57,-0.6297,101.56,-1.6082,0.0,-0.3875,-0.6297,-1.6082,0.0
THERMAX,2026-05-29T12:41:29,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,Earnings preview is not an immediate catalyst.,4959.0,4974.0,0.3025,4956.4,-0.0524,5000.0,0.8268,5054.4,1.9238,0.0,-0.0,0.0,0.0,6.18
WOCKPHARMA,2026-05-29T12:41:29,2026-05-29,BEARISH,HIGH,SUCCESS,True,Shares drop 5.9% on US drug tariff shock,2074.0,2079.0,0.2411,2072.2,-0.0868,2059.0,-0.7232,2038.9,-1.6924,-0.2411,0.0868,0.7232,1.6924,4.75
JSWDULUX,2026-05-29T12:46:29,2026-05-29,BEARISH,HIGH,SUCCESS,True,Net Sales down 7.24% Y-o-Y; ESOP grants dilutive,3125.0,3132.3,0.2336,3124.4,-0.0192,3121.3,-0.1184,3154.9,0.9568,-0.2336,0.0192,0.1184,-0.9568,0.3
AEGISLOG,2026-05-29T12:46:30,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Generic stock price information, no immediate catalyst.",768.0,757.9,-1.3151,748.1,-2.5911,757.85,-1.3216,757.0,-1.4323,-0.0,-0.0,-0.0,-0.0,0.0
BDL,2026-05-29T12:46:30,2026-05-29,BEARISH,NEUTRAL,SUCCESS,True,Concerns about returns on capital.,1186.1,1186.8,0.059,1185.0,-0.0927,1184.8,-0.1096,1188.4,0.1939,-0.059,0.0927,0.1096,-0.1939,0.54
THERMAX,2026-05-29T12:46:30,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,Earnings preview is not an immediate catalyst.,4970.5,4969.6,-0.0181,4970.0,-0.0101,4992.8,0.4486,5054.4,1.688,-0.0,-0.0,0.0,0.0,7.13
AEGISLOG,2026-05-29T12:51:33,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,"Generic stock price information, no immediate catalyst.",750.0,749.0,-0.1333,754.8,0.64,757.9,1.0533,757.0,0.9333,-0.0,0.0,0.0,0.0,5.68
BDL,2026-05-29T12:51:33,2026-05-29,BEARISH,NEUTRAL,SUCCESS,True,Concerns about returns on capital.,1186.2,1184.8,-0.118,1183.0,-0.2698,1183.3,-0.2445,1188.4,0.1855,0.118,0.2698,0.2445,-0.1855,1.61
JSWDULUX,2026-05-29T12:51:33,2026-05-29,BEARISH,HIGH,SUCCESS,True,Net Sales down 7.24% Y-o-Y; ESOP grants dilutive,3119.2,3118.9,-0.0096,3131.6,0.3975,3117.0,-0.0705,3154.9,1.1445,0.0096,-0.3975,0.0705,-1.1445,0.16
THERMAX,2026-05-29T12:51:33,2026-05-29,NEUTRAL,NEUTRAL,SUCCESS,True,Earnings preview is not an immediate catalyst.,4977.0,4950.7,-0.5284,4974.5,-0.0502,5000.0,0.4621,5054.4,1.5552,-0.0,-0.0,0.0,0.0,6.52
